tree_idx,n_tips,true_R0,true_d,true_lambda,mle_R0,mle_d,mle_lambda
8821,184,5.425,12.5,67.8125,2.0,5.0,10.0
8822,374,1.13667,1.35318,1.5381191106,2.0,5.759480779711353,11.518961559422706
8823,109,2.41687,2.48139,5.9971970493,2.0,5.322123923076629,10.644247846153258
8824,127,3.47716,5.07614,17.6505509624,2.0,5.0,10.0
8826,331,3.48428,6.28931,21.913717046800002,2.0,5.0,10.0
8827,287,1.52577,3.43643,5.243201801100001,2.0,4.90555547696791,9.81111095393582
8828,11,1.02706,1.08225,1.111535685,1.3364175843229644,0.46445537259899994,0.6207063270745778
8829,15,1.18889,5.55556,6.604949728399999,1.4463331150611358,0.14789383473581547,0.2139037506917888
883,213,2.56538,3.84615,9.866836287000002,2.0,5.0,10.0
8830,330,1.51652,3.003,4.554109560000001,2.0,5.0,10.0
8831,18,0.478894,1.4556,0.6970781064,1.2663369931681734,0.23709945690317752,0.30024781333657674
8832,16,0.638614,2.47525,1.5807293035,1.3782882247045958,0.1944192338868277,0.26796574072230334
8833,11,0.940361,1.38696,1.30424309256,1.3421365433277777,0.3420876651546033,0.4591283564256695
8834,267,1.63415,12.1951,19.928622665,2.0,1.3418189616027711,2.6836379232055423
8835,12,0.411602,2.76243,1.1370217128600002,1.3513505001751442,0.1674709777929019,0.22631198960525847
8836,111,2.95783,6.0241,17.818263703,2.0,3.7194602158493235,7.438920431698647
8837,10,0.589418,1.0582,0.6237221276,1.517085703171305,0.30424380029204223,0.46156391970156296
8838,134,8.65476,11.9048,103.033186848,2.0,5.0,10.0
8839,20,0.8198,1.11235,0.9119045299999999,1.3426720550591942,0.5511517741331637,0.7400160852248958
884,483,1.87708,3.32226,6.2361478008,2.0,5.0,10.0
8840,154,1.79167,2.77778,4.9768650926,2.0,3.8185320501544853,7.6370641003089705
8843,12,0.415138,2.29358,0.95215221404,1.3291113605850442,0.25028619444219347,0.3326582244307167
8846,12,0.33557,6.71141,2.2521478537,1.2479592962629573,0.11121197808857301,0.138788021911427
8847,468,1.55588,2.94118,4.5761231384,2.0,5.0,10.0
8849,11,0.48773,3.06748,1.4961020204000002,1.3923260738261547,0.1158754984246285,0.16133647777421178
885,231,1.36638,4.31034,5.8895623692,2.0,2.390118591683356,4.780237183366712
8850,11,1.02491,3.55872,3.6473677152,1.3985461409922375,0.15910996324697674,0.22252262509247606
8851,336,2.75728,3.23625,8.923247400000001,2.0,5.0,10.0
8852,10,0.57956,1.29366,0.7497535895999999,1.4566166561140397,0.3112778185281114,0.45341245514689055
8855,211,1.89326,5.61798,10.6362968148,2.0,1.9466801538080292,3.8933603076160583
8856,11,0.552693,2.34192,1.29436279056,1.2980036271934736,0.2932006668300727,0.3805755290409795
8858,162,3.41892,6.75676,23.1008218992,2.0,4.824366524492586,9.648733048985171
8859,14,0.631737,2.99401,1.89142689537,1.2239742530853435,0.1871841422983357,0.22910857075902608
886,431,1.1643,1.57978,1.8393378539999998,2.0,5.0569890341224175,10.113978068244835
8860,18,0.77327,1.19332,0.9227585563999999,1.1850952250590887,0.7041299137586182,0.8344609986166064
8861,15,1.15478,1.20919,1.3963484281999998,1.2591265243833845,0.6012409375532293,0.757038412018405
8863,35,1.25122,2.43902,3.0517506044,1.3034235640406355,0.3211441608124103,0.41858686665695083
8864,101,4.68817,10.7527,50.41048555900001,2.0,3.4910651889713584,6.982130377942717
8865,241,4.97,10.0,49.699999999999996,2.0,5.0,10.0
8866,366,1.11511,1.43885,1.6044760235,2.0,5.584237499109881,11.168474998219763
8867,17,0.668085,1.41844,0.9476384874,1.2057646690445114,0.3712825555439064,0.44767938770739873
8868,91,1.71159,2.69542,4.613453917799999,2.0,3.5721350073901967,7.1442700147803935
8869,316,1.3375,12.5,16.71875,1.0756119448742922,0.25191967348604344,0.27096780995041986
887,199,1.34286,3.57143,4.7959304898,2.0,2.7628871274139803,5.525774254827961
8870,14,0.50547,1.09409,0.5530296723,1.2795454566306985,0.6222972107530402,0.7962575686930089
8871,10,0.373228,1.5748,0.5877594544,1.3066764621078137,0.2603089453126349,0.34013957171613013
8873,14,0.473799,1.0917,0.5172463682999999,1.2250097656573007,0.39698369070783796,0.4863088979237789
8875,38,1.27136,1.67504,2.1295788544,1.4735696092485422,0.4273834355815589,0.6297792421692172
8876,26,1.02137,1.4245,1.454941565,1.2170583139606599,0.58891842030178,0.7167480596728596
8877,76,7.51282,8.54701,64.2121476682,2.0,5.0,10.0
8878,13,2.13858,3.74532,8.0096664456,1.5004223761804705,0.25305885206837897,0.37969516413393933
8879,53,3.72727,5.34759,19.931911779300002,2.0,3.5171749625984945,7.034349925196989
888,346,2.15833,2.77778,5.995365907399999,2.0,5.0,10.0
8880,224,4.66879,6.36943,29.737531089700006,2.0,5.0,10.0
8882,11,0.293388,2.06612,0.60617481456,1.2766966333661243,0.1658018189904635,0.2116786241111043
8883,12,0.379381,1.03093,0.39111525433,1.353767363694118,0.31752229647855656,0.4298513222178777
8885,48,1.60714,5.95238,9.5663079932,1.3846430194872246,0.12797962995296802,0.17720610125093528
8886,148,5.31111,22.2222,118.02454864200001,2.0,2.0208284604741658,4.0416569209483315
8887,22,1.07284,1.51745,1.627981058,1.2668895250421586,0.40834982551880145,0.5173341165025627
8889,19,0.93578,1.01937,0.9539060586,1.2203499458312155,0.6453271911462873,0.7875250027587822
889,243,1.10273,2.09644,2.3118072811999997,2.0,3.261771507193124,6.523543014386248
8890,165,1.85451,2.04918,3.8002248017999998,2.0,6.341046915811215,12.68209383162243
8891,104,5.6129,8.06452,45.265344307999996,2.0,4.3188879846817025,8.637775969363405
8892,10,2.59162,5.2356,13.568685671999999,1.8785202361835378,0.2110578413609871,0.39647642600182914
8893,14,1.33594,1.5625,2.08740625,2.0,1.4341925560448132,2.8683851120896264
8895,10,0.486301,1.14155,0.55513690655,1.3255686407511258,0.43473688208928857,0.5762735778754807
8896,46,0.828076,1.57729,1.3061159940400002,1.2553805120106052,0.3599893160949643,0.4519235719576439
8898,12,0.769912,2.21239,1.7033456096800002,1.2966000520748817,0.25827617702858885,0.33488090458496966
89,474,1.13707,1.55763,1.7711343441,2.0,4.436570366942018,8.873140733884036
890,101,1.15719,1.67224,1.9350994056,1.2011608429105785,0.6130331825273364,0.7363514542566899
8900,75,13.5357,35.7143,483.41805051000006,2.0,1.9537693368458804,3.9075386736917608
8901,156,1.09218,2.00401,2.1887396418,1.1384467728467096,0.582255558414898,0.6628669614494994
8902,66,6.32911,6.32911,40.0576333921,2.0,4.399320744876991,8.798641489753981
8903,12,5.09639,6.0241,30.701162999,1.9349861222132634,0.315390252716494,0.6102757620877499
8904,35,0.756881,1.52905,1.15730889305,1.2074946165754958,0.33206127613920877,0.40096220331128374
8905,29,1.05711,1.21507,1.2844626477,1.3306033961142356,0.5743517777347127,0.7642344260180574
8906,18,0.9159,1.31406,1.203547554,1.292868876635603,0.5279181222100908,0.682528909617337
8907,12,0.376176,3.1348,1.1792365247999999,1.4127886306820987,0.1460578550399994,0.20634887702232524
8908,11,0.776018,2.26244,1.7556941639199999,1.3651936790528996,0.32145091003359727,0.4388427505036693
8909,13,0.665441,1.83824,1.22324026384,1.401811859382371,0.3289223752067298,0.46108728638101176
891,449,2.13166,3.1348,6.6823277679999995,2.0,5.0,10.0
8910,14,0.429185,4.29185,1.84199764225,1.278267378011105,0.10973251094796715,0.14026748905203285
8911,14,0.777213,1.01729,0.79065101277,1.2572681919259523,0.5216363662740149,0.6558368110681545
8912,375,5.81752,7.29927,42.4636492104,2.0,5.0,10.0
8913,14,0.451737,3.861,1.7441565570000002,1.254769517552972,0.11087607760074603,0.13912392239925397
8914,16,0.681481,3.7037,2.5240011797,1.2736733144244738,0.14132402141672043,0.18000063476562964
8915,301,2.52033,2.71003,6.8301699099,2.0,5.085084345132322,10.170168690264644
8916,359,1.37872,1.56495,2.157627864,2.0,5.956797474414902,11.913594948829804
8917,278,1.42713,2.02429,2.8889249877000003,2.0,5.0,10.0
8919,327,1.62139,2.89017,4.6860927363,2.0,3.39950579128371,6.79901158256742
892,457,1.29231,1.92308,2.4852155148,2.0,5.0,10.0
8920,12,0.646154,7.69231,4.97041687574,1.1058447361984998,0.11871720440857547,0.13128279559142453
8921,16,0.564639,1.90114,1.07345778846,1.3565808285916123,0.3244541455041663,0.44014827354802544
8923,11,0.810502,1.14155,0.9252285581,1.5145866300479012,0.40939894750874795,0.6200701722524321
8924,42,47.25,125.0,5906.25,2.0,0.9911657865429137,1.9823315730858273
8925,480,1.74618,1.9084,3.332409912,2.0,5.431231247672595,10.86246249534519
8926,152,4.68354,6.32911,29.6426398494,2.0,5.0,10.0
8927,151,3.01656,3.31126,9.9886144656,2.0,5.114891505584197,10.229783011168394
8928,281,5.96599,6.80272,40.584959492799996,2.0,5.0,10.0
8929,297,6.44737,6.57895,42.4169248615,2.0,5.0,10.0
893,464,1.37349,2.40964,3.3096164436000004,2.0,5.0,10.0
8930,62,0.888412,1.07296,0.9532305395199999,1.2827406668461967,0.5358055641742906,0.6872995866888322
8931,10,0.324731,2.15054,0.69834700474,1.2613631898757722,0.2651095025457505,0.334399367797487
8934,89,3.76426,3.80228,14.3127705128,2.0,3.610433041586274,7.220866083172548
8935,313,1.10164,1.16822,1.2869578808,2.0,7.1385216318193905,14.277043263638781
8936,12,0.552696,1.22549,0.67732342104,1.464751563715597,0.39892705158832203,0.5843290226224473
8937,24,0.928261,2.17391,2.01795587051,1.2824523886759818,0.3177916582007589,0.4075526711608644
8938,163,5.4153,5.46448,29.591798544,2.0,5.0,10.0
8939,11,0.648227,1.41844,0.9194711058799999,1.483157648707556,0.4403935438774882,0.6531730530433233
894,307,1.69291,3.93701,6.665003599099999,2.0,5.0,10.0
8940,182,1.24792,1.38504,1.7284191168,2.0,6.445142178530858,12.890284357061716
8941,276,1.4049,1.88324,2.645763876,2.0,4.5637214568986275,9.127442913797255
8942,10,0.411417,1.9685,0.8098743644999999,1.3300785392013277,0.18930398352187744,0.25178916586777095
8943,10,0.692562,1.65289,1.14472880418,1.51792991616789,0.2381655845144966,0.36151866573616637
8944,11,0.498164,1.22399,0.60974775436,1.2139713634099314,0.354754209503723,0.4306614513866471
8945,432,3.80447,5.58659,21.2540140573,2.0,5.0,10.0
8946,11,0.370103,1.03093,0.38155028579,1.441348751332996,0.37160227238941707,0.5356084713009901
8947,10,0.431306,1.12613,0.48570662578000007,1.3365251758942616,0.41609572027448827,0.5561224057287099
8948,205,1.21447,1.31579,1.5979874813,2.0,4.323263203452496,8.646526406904991
8949,357,2.02241,2.80112,5.665013099199999,2.0,5.0,10.0
895,160,2.20669,3.03951,6.7072563219,2.0,5.0,10.0
8950,17,5.05556,18.5185,93.62138786,2.0,0.3813841804893006,0.7627683609786012
8951,24,0.604052,1.84162,1.1124342442400001,1.282820403553825,0.216454359212091,0.2776720684354392
8952,21,0.844273,1.287,1.086579351,1.2646296430447097,0.48066729223324284,0.6078661062001931
8954,304,5.38333,8.33333,44.8610653889,2.0,5.0,10.0
8955,11,1.10989,3.663,4.06552707,1.6959299911618964,0.11773447053247918,0.19966941956959797
8956,207,5.20253,6.32911,32.9273846483,2.0,5.0,10.0
8957,42,1.25477,1.7331,2.174641887,1.1503454237743007,0.4714836969014437,0.5423691131147652
8958,366,2.10269,2.44499,5.1410560231,2.0,5.266803948333828,10.533607896667656
896,363,1.03235,1.40647,1.4519693045000002,2.0,5.924529450116367,11.849058900232734
8960,10,0.441696,1.17786,0.5202560505599999,1.476128449149531,0.37834279920057584,0.5584825694308384
8961,20,1.19686,1.20773,1.4454837278,1.2607458608035724,0.6281031665927965,0.791878467439485
8962,11,0.905,5.0,4.525,1.6262159744841755,0.10148869140862929,0.16504253119820786
8963,86,1.68844,5.02513,8.4846304972,1.2311206055058221,0.346913219467082,0.4270920128082881
8964,227,1.34188,8.54701,11.4690617788,2.0,1.5343023779875433,3.0686047559750866
8965,10,0.557671,1.11982,0.6244911392200001,1.2087182557497922,0.4651773345707656,0.5622683364567133
8966,249,10.2128,10.6383,108.64683023999999,2.0,5.0,10.0
8967,70,1.00898,1.12233,1.1324085234,1.1851793743714205,0.6001751949478895,0.711315262061585
8969,11,0.680801,1.17786,0.80188826586,1.4671011091932415,0.40806351183487904,0.5986704308342405
897,144,1.03791,4.73934,4.919008379400001,1.1482858259603972,0.18153667941891438,0.20845599586865593
8970,204,1.43243,2.079,2.9780219700000004,1.1100127550996237,0.6795448605199301,0.7543034628395171
8972,26,1.62653,1.7452,2.838620156,1.3309521852833543,0.5943631411491161,0.791068921564295
8973,437,3.23913,3.62319,11.7359834247,2.0,5.0,10.0
8974,11,0.598253,2.18341,1.30623158273,1.3199508762572,0.20475970148090655,0.27027274739188534
8975,490,1.76503,1.82149,3.2149844947000004,2.0,5.768740853196803,11.537481706393606
8976,323,4.17157,4.90196,20.4488692772,2.0,5.0,10.0
8977,22,0.971585,1.0929,1.0618452465000001,1.1867798484143228,0.5087625944422671,0.6037891947110714
8978,370,1.55533,2.01207,3.1294328331,2.0,5.0,10.0
898,471,2.80669,3.71747,10.4337858743,2.0,5.0,10.0
8980,121,2.88724,2.96736,8.567480486400001,2.0,5.204692711773944,10.409385423547889
8982,318,1.24476,2.331,2.90153556,1.0752039744041924,0.7673676324503519,0.8250767282397539
8983,432,1.69318,2.27273,3.8481409814,2.0,5.0,10.0
8985,185,2.07018,17.5439,36.319030902,1.1196236734103988,0.17948565259489369,0.20095638568275753
8986,57,2.09422,2.14133,4.4844161126,2.0,5.851278846265779,11.702557692531558
8989,379,1.97312,5.37634,10.6081639808,2.0,5.0,10.0
899,182,1.38889,1.85185,2.5720159465,2.0,5.0,10.0
8990,312,1.22222,1.61031,1.9681530882,2.0,4.65056111568726,9.30112223137452
8991,324,2.31174,4.04858,9.3592643292,2.0,5.0,10.0
8993,25,1.17346,1.31406,1.5419968475999999,2.0,2.5959568018500025,5.191913603700005
8994,11,0.660118,1.96464,1.29689422752,1.2333569038265964,0.32217064807075557,0.3973513930083551
8995,323,1.40171,1.4245,1.9967358950000003,2.0,6.4411799779242855,12.882359955848571
8996,24,0.784345,1.59744,1.2529440768,1.2553211507326325,0.37057504173594663,0.46519068782476186
8997,287,2.17664,2.849,6.20124736,2.0,5.0,10.0
8998,16,1.86667,3.33333,6.2222271111000005,1.8523309433098711,0.24999716175077336,0.46307747845060043
8999,18,0.96646,1.24224,1.2005752704,1.1860556573543735,0.4201389608922079,0.4983081914411911
9,494,1.4115,2.21239,3.122788485,2.0,5.0,10.0
90,271,1.16446,2.65252,3.0887534392,1.0862541986062846,0.5887129971422702,0.6394919649198807
900,185,1.02876,1.30719,1.3447847844,1.119623673410399,0.6580043291905642,0.7367172241682849
9001,121,2.564,4.0,10.256,2.0,4.363130028133249,8.726260056266497
9003,14,0.596472,1.10254,0.65763423888,1.1971310836234779,0.33896501326638917,0.40578555364203905
9004,54,2.1711,3.80228,8.255130108,2.0,2.535972035404312,5.071944070808624
9006,143,1.45238,2.6455,3.8422712900000002,2.0,3.5870729936393273,7.174145987278655
9007,102,1.11038,1.31406,1.4591059428,2.0,4.594556070690675,9.18911214138135
9008,177,5.30409,5.84795,31.018053115500003,2.0,5.0,10.0
9009,10,0.414317,1.0846,0.4493682182,1.4107752557268936,0.2928601907879871,0.4131599105511493
901,468,1.4157,2.90698,4.115411586,2.0,5.0,10.0
9010,249,1.95385,15.3846,30.059200710000002,2.0,1.6586207794196106,3.3172415588392212
9015,12,0.50469,1.87617,0.9468842372999999,1.2523232700805393,0.3006504648002833,0.37651157322992485
9017,15,0.765292,1.42248,1.08861256416,1.2888009373664437,0.4170638482481413,0.5375122785638607
9018,447,2.93636,4.54545,13.347077561999999,2.0,5.0,10.0
9019,463,2.18667,3.33333,7.2888927111,2.0,5.0,10.0
902,424,1.73148,2.31481,4.0080472188,2.0,5.0,10.0
9021,199,4.39674,5.43478,23.8953146172,2.0,5.0,10.0
9022,384,4.2027,4.5045,18.931062150000002,2.0,5.0,10.0
9023,49,2.26471,9.80392,22.203035663199998,1.3776966577745653,0.14477816860564338,0.1994603990067174
9024,10,0.466837,2.55102,1.19091052374,1.6771133086235295,0.19556645661914174,0.32798710711630874
9025,288,3.49286,3.57143,12.4745049898,2.0,5.13492266931074,10.26984533862148
903,368,2.10031,3.1348,6.584051787999999,2.0,5.0,10.0
9031,36,1.11853,1.66945,1.8673299085000001,1.4173480159769165,0.4702928605675194,0.6665686528534822
9032,294,2.07003,2.80112,5.798402433600001,2.0,5.0,10.0
9033,18,0.797895,1.05263,0.83988821385,1.2461812918376496,0.6768356772886089,0.8434599586853292
9035,115,1.74278,2.62467,4.5742223826,2.0,4.583992332057068,9.167984664114137
9037,185,1.65487,8.84956,14.644871357200001,1.119623673410399,0.25510680178337464,0.28562361452468044
9038,14,0.544276,2.15983,1.17554363308,1.374147920895897,0.22118342370734295,0.3039387418240816
9039,480,1.53846,1.78891,2.7521664786,2.0,5.67790474993866,11.35580949987732
904,317,2.0992,2.68097,5.627892224,2.0,5.020868518046799,10.041737036093599
9040,37,0.906883,2.02429,1.8357941880700002,1.331394544312616,0.26624865280181315,0.35448200377091793
9042,142,4.14844,7.8125,32.4096875,2.0,3.179438508472555,6.35887701694511
9043,22,0.593939,1.51515,0.89990667585,1.2954341343489997,0.30730043604422236,0.39808747435201736
9044,11,0.378556,2.18818,0.82834866808,1.2951469639910949,0.29415591478225733,0.3809751399702638
9046,84,0.845238,1.32275,1.1180385645000002,1.173390198129185,0.49372617392561274,0.5793334530441392
9047,17,0.662791,1.45349,0.9633600905899999,1.2524026904678656,0.3803754151876747,0.47638319336887525
9048,49,1.59336,4.14938,6.6114561168,1.377696657774565,0.31576380604724624,0.4350267402374672
9049,427,1.77745,2.96736,5.2743340320000005,2.0,5.0,10.0
905,395,1.34791,1.82149,2.4552045859,2.0,5.0,10.0
9051,22,1.25641,1.34953,1.6955629873,1.4805369900091452,0.4586917950285331,0.6791101695534362
9052,81,1.17813,3.125,3.6816562499999996,1.121905897308341,0.27339091209046557,0.3067188765447995
9053,16,0.402414,2.01207,0.80968513698,1.3279934818976082,0.28001217137056383,0.37185433843210486
9054,277,2.69578,3.01205,8.119824149,2.0,5.0,10.0
9055,23,0.993703,1.25945,1.25151924335,1.3577382611996494,0.3989177091539132,0.5416258367883816
9058,237,1.03896,2.1645,2.2488289200000002,2.0,3.336766391951486,6.673532783902972
9059,11,0.630319,2.65957,1.6763775028299999,1.2942251902465725,0.1855416425578294,0.2401326676380683
906,256,1.0814,1.93798,2.095731572,1.0905669099633115,0.536677130333042,0.585282319675283
9061,10,0.706786,1.28041,0.90497586226,1.514920001340279,0.4707749111423093,0.713186329018677
9062,36,0.827368,2.10526,1.74182475568,1.2733072722973924,0.33214357817322865,0.4229208335348495
9065,11,0.325721,1.20192,0.39149058432,1.7328293329300395,0.2808961957884859,0.4867451675707478
9066,74,1.03774,2.69542,2.7971451508,1.2632783008330233,0.30984350111340353,0.3914185716106954
9067,16,0.537445,4.40529,2.36760108405,1.254269822232203,0.13107593509616486,0.1644045898119865
9069,56,0.94363,1.1274,1.063848462,1.2615150899693781,0.5344582998191777,0.6742272101812709
907,277,1.14439,1.78253,2.0399095067,1.0846506253520904,0.8117063445656566,0.8804177942353989
9070,240,1.9012,2.40964,4.581207568,2.0,5.0,10.0
9071,12,0.415906,1.30378,0.54224992468,1.285941244531267,0.48922398085867475,0.6291132947999449
9072,13,0.416548,1.42653,0.59421821844,1.2904276657053082,0.4782123674467223,0.617098469035683
9073,10,0.384892,1.79856,0.69225135552,1.299526209208448,0.45858401922700276,0.595941952109641
9075,452,1.85227,3.78788,7.0161764876,2.0,5.0,10.0
9076,13,0.667934,1.26743,0.8465595896200001,1.3081766728070825,0.4015736954323693,0.5253293407775615
9078,34,1.63636,3.63636,5.9503940496,1.368867177056423,0.22781518951193008,0.31184873535776975
908,243,3.53234,4.97512,17.573815380800003,2.0,5.0,10.0
9080,13,0.649626,1.24688,0.8100056668800001,1.7729128790514799,0.30435911034039975,0.5396021865791452
9081,12,0.335135,5.40541,1.81154208035,1.118976436176368,0.1179814913143243,0.13201850868567572
9082,11,0.566125,2.32019,1.31351756375,1.2689078716307083,0.16411267225479123,0.20824386165845513
9083,302,2.56044,3.663,9.378891719999999,2.0,5.0,10.0
9084,12,0.81677,1.5528,1.268280456,1.3092514359484997,0.5585672197419242,0.7313049345208755
9085,10,0.490566,3.77358,1.85119004628,1.3190691435060986,0.15446348732687515,0.20374801993122632
9086,100,2.21812,3.3557,7.443345284,2.0,3.78335183543715,7.5667036708743
9087,11,0.462963,1.54321,0.71444913123,1.2940614343388344,0.3080180625279359,0.3985942957971695
9088,150,3.6383,5.31915,19.352663444999997,2.0,5.0,10.0
9089,10,0.562914,1.3245,0.745579593,1.441373392531909,0.2876692021764887,0.41463873386807315
909,182,1.09913,1.73913,1.9115299569,1.1213111821689914,0.7244485203850747,0.8123322268135648
9091,265,1.78555,2.25734,4.030593437,2.0,5.0,10.0
9093,35,9.57471,11.4943,110.05458915300001,1.5099228115792118,0.3160544476543698,0.4772178202144009
9094,10,0.748401,2.1322,1.5957406122,1.2141444504214338,0.33481679903355427,0.40651595845445837
9097,398,1.21075,2.15054,2.6037663049999997,1.0620314176645085,0.6834603565374109,0.725856371370917
9098,335,2.17347,10.2041,22.178305227000003,2.0,2.9395255514853975,5.879051102970795
9099,434,3.10448,3.73134,11.5838704032,2.0,5.0,10.0
91,329,1.77753,2.24719,3.9944476407,2.0,5.0,10.0
910,328,1.74882,2.36967,4.144126289400001,2.0,5.0,10.0
9101,25,1.02623,1.14025,1.1701587574999999,1.1887179042157217,0.5780734538704977,0.6871662645676817
9102,297,2.11413,2.71739,5.7449157207,2.0,5.0,10.0
9103,16,0.637914,1.00301,0.6398341211399999,1.3303261778303892,0.42714311656830684,0.568239669650876
9104,308,2.27389,3.18471,7.2416802219,2.0,5.0,10.0
9105,357,0.932412,1.5361,1.4322780732,1.0680993938806098,0.9435865429011169,1.007844214546583
9106,426,2.75238,4.7619,13.106558322,2.0,5.0,10.0
9108,345,2.16114,4.73934,10.2423772476,2.0,5.0,10.0
9109,59,1.1155,1.51976,1.6952922799999999,1.2198834882797258,0.4292198898231923,0.5235982564365554
911,169,1.06627,3.01205,3.2116585535,2.0,2.35303018702427,4.70606037404854
9111,10,0.503876,1.29199,0.65100275324,1.3915042822113166,0.5725378540383672,0.7966888756224657
9112,408,1.6431,3.367,5.5323177,2.0,5.0,10.0
9114,483,2.79798,3.367,9.420798659999999,2.0,5.0,10.0
9116,11,0.474093,2.59067,1.2282185123099998,1.2793477858018247,0.17211116157466197,0.22019003347232388
9117,183,2.77273,4.54545,12.6033055785,2.0,5.0,10.0
912,164,1.71053,3.28947,5.6267371191,2.0,4.041277410333665,8.08255482066733
9120,404,5.52941,11.7647,65.051849827,2.0,5.0,10.0
9121,34,1.89079,2.14133,4.0488053506999995,1.3595874769383938,0.5494704588097615,0.7470531547453453
9122,250,4.76289,10.3093,49.102061877,2.0,5.0,10.0
9124,37,0.840909,2.06612,1.7374189030800002,1.2207903439663357,0.2822724269693788,0.34459545321216034
9125,343,6.72028,6.99301,46.9949852428,2.0,5.0,10.0
9126,36,45.2857,47.619,2156.4597483,2.0,2.4860933462860637,4.972186692572127
9127,59,1.08076,1.18765,1.283564614,1.2931077209786295,0.634789449245478,0.8208511380150993
9128,29,0.780193,1.20773,0.94226249189,1.3694187322401428,0.46513471062757494,0.6369641857484993
9129,14,0.716814,1.47493,1.05725047302,1.3476132690004812,0.26580061885215334,0.3581964408737013
913,184,3.14222,4.44444,13.9654082568,2.0,5.0,10.0
9130,10,0.454791,1.34953,0.6137540982299999,1.3387744922886429,0.3518485198283951,0.4710458234957701
9131,313,1.21001,1.221,1.47742221,1.076232948186411,1.163377848881314,1.2520655721563017
9133,184,1.12299,2.6738,3.0026506619999997,1.120180489653004,0.40210322204881516,0.45042818416569236
9134,224,1.17866,1.19904,1.4132604864000002,1.1015429144254876,1.0371728968809257,1.1424904555933406
9137,486,1.44839,1.69205,2.4507482995000003,2.0,5.574593204302358,11.149186408604717
9138,21,0.780303,1.89394,1.4778470638199999,1.2702551746292023,0.2919538961873927,0.3708559473851925
914,269,2.79426,4.78469,13.369667879400001,2.0,5.0,10.0
9140,11,1.33538,1.53846,2.0544287147999998,1.3121854265983028,0.5061494923376548,0.6641619875256
9141,236,1.91821,2.63852,5.061235449200001,2.0,5.0,10.0
9142,11,0.738428,1.07643,0.7948660520399999,1.2741962363104187,0.39331574052920903,0.5011614362639634
9144,463,1.35098,1.96078,2.6489745644,2.0,5.0,10.0
9145,202,3.24887,4.52489,14.700779374300001,2.0,5.0,10.0
9146,336,1.04958,1.41643,1.4866565994,2.0,5.163712442606923,10.327424885213846
9148,324,4.33333,83.3333,361.11068888899996,2.0,0.8688495241654403,1.7376990483308805
9149,24,0.959906,2.35849,2.2639287019400003,1.2284566598871456,0.2648866345962609,0.32540175038486946
915,191,1.30242,4.03226,5.251696069199999,1.1163968030565081,0.37892061941137045,0.4230257681230458
9150,391,1.59477,1.63399,2.6058382323,2.0,6.398020378107354,12.796040756214708
9152,20,0.591069,1.17509,0.6945592712099999,1.2665530800149047,0.37695579348853403,0.4774345212723652
9153,328,2.22014,2.34192,5.199390268799999,2.0,5.64652341721708,11.29304683443416
9154,71,0.810644,1.23762,1.00326922728,1.2729222519897507,0.5065043383184881,0.6447406429749484
9155,84,1.43807,3.02115,4.3446251805,1.2358750668131053,0.2926403670741591,0.361666933209988
9156,18,0.477124,3.26797,1.55922691828,1.3795240446066939,0.19959170423878703,0.2753415551014345
9157,72,6.23077,38.4615,239.644760355,1.2696227411066423,0.19326098066949932,0.24536853602656755
9158,114,0.87963,4.62963,4.0723614369,1.1750729361732832,0.14162310393373181,0.1664174765693843
9159,19,1.05297,1.05932,1.1154321804,1.2461111553894886,0.7196671938625921,0.8967853184400257
916,438,1.03,1.42857,1.4714270999999999,1.057132089948056,0.8371985599217765,0.8850294633516104
9160,409,3.35842,3.58423,12.0373497166,2.0,5.0,10.0
9161,14,0.618557,5.15464,3.18843865448,1.298825735283214,0.12257610360340426,0.15920499789084297
9162,14,0.638418,1.88324,1.20229431432,1.3660224061909814,0.2660623856634984,0.3634471802609649
9163,43,0.871034,1.02354,0.8915381403599999,1.17465272499091,0.7357476498053144,0.8642479817494704
9164,10,0.764626,1.36054,1.0403042580400002,1.2568968215973566,0.3724479895377833,0.46812869426036535
9166,128,3.78528,6.13497,23.222579241600002,2.0,5.0,10.0
9167,385,7.78049,12.1951,94.883853599,2.0,5.0,10.0
9168,17,0.767241,2.15517,1.6535347859699998,1.35266617035346,0.1943189003199134,0.26284860272303295
9169,37,1.18511,2.01207,2.3845242777,1.2163615060849373,0.3504777039056539,0.42630758777187194
917,454,2.33205,3.861,9.004045050000002,2.0,5.0,10.0
9171,10,0.350068,1.35685,0.47498976579999996,1.2712857649110123,0.508339827634435,0.6462451866089748
9172,37,0.911236,1.1236,1.0238647696,1.28584512135559,0.6171957874283662,0.7936181921859864
9173,194,3.11392,6.32911,19.708342211199998,2.0,5.0,10.0
9175,190,1.82625,3.861,7.05115125,2.0,3.4619460881703743,6.923892176340749
9176,336,2.78276,3.44828,9.5957356528,2.0,5.0,10.0
9177,145,1.19503,1.24224,1.4845140672000001,1.1474079681938356,0.6119659906344679,0.7021746539176226
9178,398,1.91358,6.17284,11.8122231672,2.0,4.909717814338698,9.819435628677397
9179,12,1.05584,1.2987,1.3712194079999998,1.2881333813908653,0.5212095996691734,0.6713874840352315
918,402,2.17,5.0,10.85,2.0,5.0,10.0
9180,10,0.527094,2.46305,1.2982588766999998,1.2940179801804508,0.2219868537942497,0.287254980173448
9183,456,1.91882,3.69004,7.080522552800001,2.0,5.0,10.0
